,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
0,0 days 01:00:41.446000,PIA,81,0 days 00:01:38.344000,1.0,1.0,,,,28.932,41.859,,0 days 00:59:59.730000,0 days 01:00:41.583000,277.0,272.0,256.0,308.0,False,MEDIUM,1.0,True,McLaren,0 days 00:59:02.863000,2025-03-23 07:03:38.698,12,1.0,False,,False,False,98.344,
1,0 days 01:02:18.997000,PIA,81,0 days 00:01:37.551000,2.0,1.0,,,26.193,29.261,42.097,0 days 01:01:07.760000,0 days 01:01:37.021000,0 days 01:02:19.118000,278.0,271.0,255.0,311.0,True,MEDIUM,2.0,True,McLaren,0 days 01:00:41.446000,2025-03-23 07:05:17.281,1,1.0,False,,False,True,97.551,97.551
2,0 days 01:03:56.686000,PIA,81,0 days 00:01:37.689000,3.0,1.0,,,26.011,29.486,42.192,0 days 01:02:45.129000,0 days 01:03:14.615000,0 days 01:03:56.807000,275.0,272.0,256.0,310.0,False,MEDIUM,3.0,True,McLaren,0 days 01:02:18.997000,2025-03-23 07:06:54.832,12,1.0,False,,False,True,97.689,97.689
3,0 days 01:05:34.490000,PIA,81,0 days 00:01:37.804000,4.0,1.0,,,26.345,29.43,42.029,0 days 01:04:23.152000,0 days 01:04:52.582000,0 days 01:05:34.611000,271.0,269.0,256.0,313.0,False,MEDIUM,4.0,True,McLaren,0 days 01:03:56.686000,2025-03-23 07:08:32.521,1,1.0,False,,False,True,97.804,97.804
4,0 days 01:07:12.572000,PIA,81,0 days 00:01:38.082000,5.0,1.0,,,26.312,29.729,42.041,0 days 01:06:00.923000,0 days 01:06:30.652000,0 days 01:07:12.693000,273.0,270.0,256.0,313.0,False,MEDIUM,5.0,True,McLaren,0 days 01:05:34.490000,2025-03-23 07:10:10.325,1,1.0,False,,False,True,98.082,98.082
5,0 days 01:08:50.111000,PIA,81,0 days 00:01:37.539000,6.0,1.0,,,26.187,29.451,41.901,0 days 01:07:38.880000,0 days 01:08:08.331000,0 days 01:08:50.232000,272.0,271.0,257.0,312.0,True,MEDIUM,6.0,True,McLaren,0 days 01:07:12.572000,2025-03-23 07:11:48.407,12,1.0,False,,False,True,97.539,97.53900000000002
6,0 days 01:10:28.009000,PIA,81,0 days 00:01:37.898000,7.0,1.0,,,26.337,29.711,41.85,0 days 01:09:16.569000,0 days 01:09:46.280000,0 days 01:10:28.130000,,269.0,257.0,314.0,False,MEDIUM,7.0,True,McLaren,0 days 01:08:50.111000,2025-03-23 07:13:25.946,1,1.0,False,,False,True,97.898,97.898
7,0 days 01:12:06.202000,PIA,81,0 days 00:01:38.193000,8.0,1.0,,,26.341,29.696,42.156,0 days 01:10:54.471000,0 days 01:11:24.167000,0 days 01:12:06.323000,271.0,269.0,256.0,315.0,False,MEDIUM,8.0,True,McLaren,0 days 01:10:28.009000,2025-03-23 07:15:03.844,1,1.0,False,,False,True,98.193,98.19300000000001
8,0 days 01:13:44.401000,PIA,81,0 days 00:01:38.199000,9.0,1.0,,,26.468,29.696,42.035,0 days 01:12:32.791000,0 days 01:13:02.487000,0 days 01:13:44.522000,,267.0,257.0,314.0,False,MEDIUM,9.0,True,McLaren,0 days 01:12:06.202000,2025-03-23 07:16:42.037,1,1.0,False,,False,True,98.199,98.199
9,0 days 01:15:22.395000,PIA,81,0 days 00:01:37.994000,10.0,1.0,,,26.314,29.785,41.895,0 days 01:14:10.836000,0 days 01:14:40.621000,0 days 01:15:22.516000,272.0,270.0,256.0,316.0,False,MEDIUM,10.0,True,McLaren,0 days 01:13:44.401000,2025-03-23 07:18:20.236,1,1.0,False,,False,True,97.994,97.994
10,0 days 01:17:00.519000,PIA,81,0 days 00:01:38.124000,11.0,1.0,,,26.314,29.718,42.092,,0 days 01:16:18.548000,0 days 01:17:00.640000,273.0,270.0,257.0,315.0,False,MEDIUM,11.0,True,McLaren,0 days 01:15:22.395000,2025-03-23 07:19:58.230,1,1.0,False,,False,True,98.124,98.124
11,0 days 01:18:38.632000,PIA,81,0 days 00:01:38.113000,12.0,1.0,,,26.34,29.782,41.991,0 days 01:17:26.980000,0 days 01:17:56.762000,0 days 01:18:38.753000,272.0,271.0,258.0,314.0,False,MEDIUM,12.0,True,McLaren,0 days 01:17:00.519000,2025-03-23 07:21:36.354,1,1.0,False,,False,True,98.113,98.113
12,0 days 01:20:16.587000,PIA,81,0 days 00:01:37.955000,13.0,1.0,,,26.16,29.706,42.089,0 days 01:19:04.913000,0 days 01:19:34.619000,0 days 01:20:16.708000,273.0,270.0,258.0,314.0,False,MEDIUM,13.0,True,McLaren,0 days 01:18:38.632000,2025-03-23 07:23:14.467,1,1.0,False,,False,True,97.955,97.955
13,0 days 01:21:59.213000,PIA,81,0 days 00:01:42.626000,14.0,1.0,,0 days 01:21:57.540000,26.25,29.472,46.904,0 days 01:20:42.958000,0 days 01:21:12.430000,0 days 01:21:59.334000,,271.0,,313.0,False,MEDIUM,14.0,True,McLaren,0 days 01:20:16.587000,2025-03-23 07:24:52.422,1,2.0,False,,False,False,102.626,102.626
14,0 days 01:23:56.743000,PIA,81,0 days 00:01:57.530000,15.0,2.0,0 days 01:22:21.395000,,45.661,29.73,42.139,0 days 01:22:44.995000,0 days 01:23:14.725000,0 days 01:23:56.864000,278.0,269.0,258.0,312.0,False,HARD,1.0,True,McLaren,0 days 01:21:59.213000,2025-03-23 07:26:35.048,1,4.0,False,,False,False,117.53,117.53
15,0 days 01:25:34.150000,PIA,81,0 days 00:01:37.407000,16.0,2.0,,,26.166,29.557,41.684,0 days 01:24:23.030000,0 days 01:24:52.587000,0 days 01:25:34.271000,276.0,273.0,261.0,314.0,True,HARD,2.0,True,McLaren,0 days 01:23:56.743000,2025-03-23 07:28:32.578,1,2.0,False,,False,True,97.407,97.407
16,0 days 01:27:11.041000,PIA,81,0 days 00:01:36.891000,17.0,2.0,,,25.902,29.667,41.322,0 days 01:26:00.173000,0 days 01:26:29.840000,0 days 01:27:11.162000,274.0,272.0,259.0,338.0,True,HARD,3.0,True,McLaren,0 days 01:25:34.150000,2025-03-23 07:30:09.985,1,1.0,False,,False,True,96.891,96.891
17,0 days 01:28:48.212000,PIA,81,0 days 00:01:37.171000,18.0,2.0,,,26.135,29.381,41.655,0 days 01:27:37.297000,0 days 01:28:06.678000,0 days 01:28:48.333000,271.0,266.0,259.0,312.0,False,HARD,4.0,True,McLaren,0 days 01:27:11.041000,2025-03-23 07:31:46.876,1,1.0,False,,False,True,97.171,97.171
18,0 days 01:30:25.423000,PIA,81,0 days 00:01:37.211000,19.0,2.0,,,25.989,29.447,41.775,0 days 01:29:14.322000,0 days 01:29:43.769000,0 days 01:30:25.544000,,268.0,259.0,314.0,False,HARD,5.0,True,McLaren,0 days 01:28:48.212000,2025-03-23 07:33:24.047,1,1.0,False,,False,True,97.211,97.211
19,0 days 01:32:02.831000,PIA,81,0 days 00:01:37.408000,20.0,2.0,,,26.183,29.562,41.663,0 days 01:30:51.727000,0 days 01:31:21.289000,0 days 01:32:02.952000,274.0,272.0,257.0,315.0,False,HARD,6.0,True,McLaren,0 days 01:30:25.423000,2025-03-23 07:35:01.258,1,1.0,False,,False,True,97.408,97.408
20,0 days 01:33:40.816000,PIA,81,0 days 00:01:37.985000,21.0,2.0,,,26.27,29.726,41.989,0 days 01:32:29.222000,0 days 01:32:58.948000,0 days 01:33:40.937000,275.0,272.0,258.0,314.0,False,HARD,7.0,True,McLaren,0 days 01:32:02.831000,2025-03-23 07:36:38.666,1,1.0,False,,False,True,97.985,97.98499999999999
21,0 days 01:35:18.554000,PIA,81,0 days 00:01:37.738000,22.0,2.0,,,26.258,29.689,41.791,0 days 01:34:07.195000,0 days 01:34:36.884000,0 days 01:35:18.675000,273.0,272.0,259.0,316.0,False,HARD,8.0,True,McLaren,0 days 01:33:40.816000,2025-03-23 07:38:16.651,1,1.0,False,,False,True,97.738,97.738
22,0 days 01:36:55.786000,PIA,81,0 days 00:01:37.232000,23.0,2.0,,,26.2,29.359,41.673,0 days 01:35:44.875000,0 days 01:36:14.234000,0 days 01:36:55.907000,274.0,271.0,261.0,315.0,False,HARD,9.0,True,McLaren,0 days 01:35:18.554000,2025-03-23 07:39:54.389,1,1.0,False,,False,True,97.232,97.232
23,0 days 01:38:32.756000,PIA,81,0 days 00:01:36.970000,24.0,2.0,,,25.901,29.43,41.639,0 days 01:37:21.808000,0 days 01:37:51.238000,0 days 01:38:32.877000,273.0,273.0,258.0,314.0,False,HARD,10.0,True,McLaren,0 days 01:36:55.786000,2025-03-23 07:41:31.621,1,1.0,False,,False,True,96.97,96.97
24,0 days 01:40:09.941000,PIA,81,0 days 00:01:37.185000,25.0,2.0,,,26.055,29.418,41.712,0 days 01:38:58.932000,0 days 01:39:28.350000,0 days 01:40:10.062000,276.0,272.0,260.0,315.0,False,HARD,11.0,True,McLaren,0 days 01:38:32.756000,2025-03-23 07:43:08.591,1,1.0,False,,False,True,97.185,97.185
25,0 days 01:41:47.127000,PIA,81,0 days 00:01:37.186000,26.0,2.0,,,26.08,29.431,41.675,0 days 01:40:36.142000,0 days 01:41:05.573000,0 days 01:41:47.248000,274.0,272.0,258.0,315.0,False,HARD,12.0,True,McLaren,0 days 01:40:09.941000,2025-03-23 07:44:45.776,1,1.0,False,,False,True,97.186,97.18599999999999
26,0 days 01:43:24.239000,PIA,81,0 days 00:01:37.112000,27.0,2.0,,,26.076,29.408,41.628,0 days 01:42:13.324000,0 days 01:42:42.732000,0 days 01:43:24.360000,275.0,273.0,260.0,315.0,False,HARD,13.0,True,McLaren,0 days 01:41:47.127000,2025-03-23 07:46:22.962,1,1.0,False,,False,True,97.112,97.112
27,0 days 01:45:01.240000,PIA,81,0 days 00:01:37.001000,28.0,2.0,,,26.027,29.356,41.618,0 days 01:43:50.387000,0 days 01:44:19.743000,0 days 01:45:01.361000,,273.0,260.0,315.0,False,HARD,14.0,True,McLaren,0 days 01:43:24.239000,2025-03-23 07:48:00.074,1,1.0,False,,False,True,97.001,97.001
28,0 days 01:46:37.773000,PIA,81,0 days 00:01:36.533000,29.0,2.0,,,25.899,29.182,41.452,0 days 01:45:27.260000,0 days 01:45:56.442000,0 days 01:46:37.894000,,273.0,261.0,314.0,True,HARD,15.0,True,McLaren,0 days 01:45:01.240000,2025-03-23 07:49:37.075,1,1.0,False,,False,True,96.533,96.533
29,0 days 01:48:14.583000,PIA,81,0 days 00:01:36.810000,30.0,2.0,,,25.905,29.304,41.601,0 days 01:47:03.799000,0 days 01:47:33.103000,0 days 01:48:14.704000,276.0,273.0,258.0,314.0,False,HARD,16.0,True,McLaren,0 days 01:46:37.773000,2025-03-23 07:51:13.608,1,1.0,False,,False,True,96.81,96.81
30,0 days 01:49:51.245000,PIA,81,0 days 00:01:36.662000,31.0,2.0,,,25.852,29.212,41.598,0 days 01:48:40.556000,0 days 01:49:09.768000,0 days 01:49:51.366000,275.0,274.0,260.0,314.0,False,HARD,17.0,True,McLaren,0 days 01:48:14.583000,2025-03-23 07:52:50.418,1,1.0,False,,False,True,96.662,96.662
31,0 days 01:51:27.943000,PIA,81,0 days 00:01:36.698000,32.0,2.0,,,26.045,29.132,41.521,0 days 01:50:17.411000,0 days 01:50:46.543000,0 days 01:51:28.064000,276.0,274.0,260.0,314.0,False,HARD,18.0,True,McLaren,0 days 01:49:51.245000,2025-03-23 07:54:27.080,1,1.0,False,,False,True,96.698,96.69800000000001
32,0 days 01:53:04.392000,PIA,81,0 days 00:01:36.449000,33.0,2.0,,,25.967,29.038,41.444,0 days 01:51:54.031000,0 days 01:52:23.069000,0 days 01:53:04.513000,,274.0,261.0,313.0,True,HARD,19.0,True,McLaren,0 days 01:51:27.943000,2025-03-23 07:56:03.778,1,1.0,False,,False,True,96.449,96.449
33,0 days 01:54:41.196000,PIA,81,0 days 00:01:36.804000,34.0,2.0,,,26.051,29.071,41.682,0 days 01:53:30.564000,0 days 01:53:59.635000,0 days 01:54:41.317000,,273.0,261.0,314.0,False,HARD,20.0,True,McLaren,0 days 01:53:04.392000,2025-03-23 07:57:40.227,1,1.0,False,,False,True,96.804,96.804
34,0 days 01:56:17.836000,PIA,81,0 days 00:01:36.640000,35.0,2.0,,,25.95,29.137,41.553,0 days 01:55:07.267000,0 days 01:55:36.404000,0 days 01:56:17.957000,,273.0,262.0,314.0,False,HARD,21.0,True,McLaren,0 days 01:54:41.196000,2025-03-23 07:59:17.031,1,1.0,False,,False,True,96.64,96.64
35,0 days 01:57:54.631000,PIA,81,0 days 00:01:36.795000,36.0,2.0,,,25.987,29.147,41.661,0 days 01:56:43.944000,0 days 01:57:13.091000,0 days 01:57:54.752000,277.0,274.0,263.0,313.0,False,HARD,22.0,True,McLaren,0 days 01:56:17.836000,2025-03-23 08:00:53.671,1,1.0,False,,False,True,96.795,96.795
36,0 days 01:59:31.321000,PIA,81,0 days 00:01:36.690000,37.0,2.0,,,25.949,29.199,41.542,0 days 01:58:20.701000,0 days 01:58:49.900000,0 days 01:59:31.442000,276.0,273.0,262.0,313.0,False,HARD,23.0,True,McLaren,0 days 01:57:54.631000,2025-03-23 08:02:30.466,1,1.0,False,,False,True,96.69,96.69
37,0 days 02:01:07.848000,PIA,81,0 days 00:01:36.527000,38.0,2.0,,,25.851,29.141,41.535,0 days 01:59:57.293000,0 days 02:00:26.434000,0 days 02:01:07.969000,275.0,274.0,263.0,313.0,False,HARD,24.0,True,McLaren,0 days 01:59:31.321000,2025-03-23 08:04:07.156,1,1.0,False,,False,True,96.527,96.52699999999999
38,0 days 02:02:44.048000,PIA,81,0 days 00:01:36.200000,39.0,2.0,,,25.752,28.972,41.476,0 days 02:01:33.721000,0 days 02:02:02.693000,0 days 02:02:44.169000,277.0,273.0,263.0,313.0,True,HARD,25.0,True,McLaren,0 days 02:01:07.848000,2025-03-23 08:05:43.683,1,1.0,False,,False,True,96.2,96.2
39,0 days 02:04:20.057000,PIA,81,0 days 00:01:36.009000,40.0,2.0,,,25.676,28.878,41.455,0 days 02:03:09.845000,0 days 02:03:38.723000,0 days 02:04:20.178000,,274.0,263.0,313.0,True,HARD,26.0,True,McLaren,0 days 02:02:44.048000,2025-03-23 08:07:19.883,1,1.0,False,,False,True,96.009,96.009
40,0 days 02:05:56.085000,PIA,81,0 days 00:01:36.028000,41.0,2.0,,,25.644,28.8,41.584,0 days 02:04:45.822000,0 days 02:05:14.622000,0 days 02:05:56.206000,278.0,274.0,262.0,312.0,False,HARD,27.0,True,McLaren,0 days 02:04:20.057000,2025-03-23 08:08:55.892,1,1.0,False,,False,True,96.028,96.028
41,0 days 02:07:32.404000,PIA,81,0 days 00:01:36.319000,42.0,2.0,,,25.723,28.998,41.598,0 days 02:06:21.929000,0 days 02:06:50.927000,0 days 02:07:32.525000,,275.0,263.0,313.0,False,HARD,28.0,True,McLaren,0 days 02:05:56.085000,2025-03-23 08:10:31.920,1,1.0,False,,False,True,96.319,96.319
42,0 days 02:09:08.770000,PIA,81,0 days 00:01:36.366000,43.0,2.0,,,25.829,28.989,41.548,0 days 02:07:58.354000,0 days 02:08:27.343000,0 days 02:09:08.891000,277.0,275.0,264.0,313.0,False,HARD,29.0,True,McLaren,0 days 02:07:32.404000,2025-03-23 08:12:08.239,1,1.0,False,,False,True,96.366,96.366
43,0 days 02:10:45.303000,PIA,81,0 days 00:01:36.533000,44.0,2.0,,,25.949,28.992,41.592,0 days 02:09:34.840000,0 days 02:10:03.832000,0 days 02:10:45.424000,278.0,274.0,262.0,313.0,False,HARD,30.0,True,McLaren,0 days 02:09:08.770000,2025-03-23 08:13:44.605,1,1.0,False,,False,True,96.533,96.533
44,0 days 02:12:21.977000,PIA,81,0 days 00:01:36.674000,45.0,2.0,,,25.946,29.15,41.578,0 days 02:11:11.370000,0 days 02:11:40.520000,0 days 02:12:22.098000,,275.0,263.0,313.0,False,HARD,31.0,True,McLaren,0 days 02:10:45.303000,2025-03-23 08:15:21.138,1,1.0,False,,False,True,96.674,96.674
45,0 days 02:13:58.437000,PIA,81,0 days 00:01:36.460000,46.0,2.0,,,25.825,29.064,41.571,0 days 02:12:47.923000,0 days 02:13:16.987000,0 days 02:13:58.558000,,274.0,263.0,313.0,False,HARD,32.0,True,McLaren,0 days 02:12:21.977000,2025-03-23 08:16:57.812,1,1.0,False,,False,True,96.46,96.46
46,0 days 02:15:34.576000,PIA,81,0 days 00:01:36.139000,47.0,2.0,,,25.775,28.922,41.442,0 days 02:14:24.333000,0 days 02:14:53.255000,0 days 02:15:34.697000,276.0,273.0,264.0,313.0,False,HARD,33.0,True,McLaren,0 days 02:13:58.437000,2025-03-23 08:18:34.272,1,1.0,False,,False,True,96.139,96.13900000000001
47,0 days 02:17:10.578000,PIA,81,0 days 00:01:36.002000,48.0,2.0,,,25.774,28.805,41.423,0 days 02:16:00.471000,0 days 02:16:29.276000,0 days 02:17:10.699000,277.0,275.0,265.0,314.0,True,HARD,34.0,True,McLaren,0 days 02:15:34.576000,2025-03-23 08:20:10.411,1,1.0,False,,False,True,96.002,96.00200000000001
48,0 days 02:18:46.546000,PIA,81,0 days 00:01:35.968000,49.0,2.0,,,25.729,29.034,41.205,0 days 02:17:36.428000,0 days 02:18:05.462000,0 days 02:18:46.667000,279.0,276.0,265.0,331.0,True,HARD,35.0,True,McLaren,0 days 02:17:10.578000,2025-03-23 08:21:46.413,1,1.0,False,,False,True,95.968,95.96799999999999
49,0 days 02:20:22.170000,PIA,81,0 days 00:01:35.624000,50.0,2.0,,,25.565,28.796,41.263,0 days 02:19:12.232000,0 days 02:19:41.028000,0 days 02:20:22.291000,277.0,275.0,265.0,315.0,True,HARD,36.0,True,McLaren,0 days 02:18:46.546000,2025-03-23 08:23:22.381,1,1.0,False,,False,True,95.624,95.624
50,0 days 02:21:58.277000,PIA,81,0 days 00:01:36.107000,51.0,2.0,,,25.723,28.854,41.53,0 days 02:20:48.014000,0 days 02:21:16.868000,0 days 02:21:58.398000,280.0,276.0,263.0,314.0,False,HARD,37.0,True,McLaren,0 days 02:20:22.170000,2025-03-23 08:24:58.005,1,1.0,False,,False,True,96.107,96.107
51,0 days 02:23:34.057000,PIA,81,0 days 00:01:35.780000,52.0,2.0,,,25.755,28.758,41.267,0 days 02:22:24.153000,0 days 02:22:52.911000,0 days 02:23:34.178000,277.0,275.0,265.0,313.0,False,HARD,38.0,True,McLaren,0 days 02:21:58.277000,2025-03-23 08:26:34.112,1,1.0,False,,False,True,95.78,95.78
52,0 days 02:25:09.577000,PIA,81,0 days 00:01:35.520000,53.0,2.0,,,25.568,28.713,41.239,0 days 02:23:59.746000,0 days 02:24:28.459000,0 days 02:25:09.698000,278.0,276.0,264.0,314.0,True,HARD,39.0,True,McLaren,0 days 02:23:34.057000,2025-03-23 08:28:09.892,1,1.0,False,,False,True,95.52,95.52000000000001
53,0 days 02:26:45.218000,PIA,81,0 days 00:01:35.641000,54.0,2.0,,,25.745,28.635,41.261,0 days 02:25:35.443000,0 days 02:26:04.078000,0 days 02:26:45.339000,,275.0,265.0,314.0,False,HARD,40.0,True,McLaren,0 days 02:25:09.577000,2025-03-23 08:29:45.412,1,1.0,False,,False,True,95.641,95.641
54,0 days 02:28:21.194000,PIA,81,0 days 00:01:35.976000,55.0,2.0,,,25.651,28.607,41.718,0 days 02:27:10.990000,0 days 02:27:39.597000,0 days 02:28:21.315000,281.0,276.0,264.0,314.0,False,HARD,41.0,True,McLaren,0 days 02:26:45.218000,2025-03-23 08:31:21.053,1,1.0,False,,False,True,95.976,95.976
55,0 days 02:29:58.128000,PIA,81,0 days 00:01:36.934000,56.0,2.0,,,25.686,29.13,42.118,0 days 02:28:47.001000,0 days 02:29:16.131000,0 days 02:29:58.249000,280.0,275.0,261.0,312.0,False,HARD,42.0,True,McLaren,0 days 02:28:21.194000,2025-03-23 08:32:57.029,1,1.0,False,,False,True,96.934,96.934
56,0 days 01:00:42.370000,NOR,4,0 days 00:01:39.268000,1.0,1.0,,,,29.65,41.8,,0 days 01:00:00.738000,0 days 01:00:42.538000,281.0,274.0,260.0,311.0,False,MEDIUM,1.0,True,McLaren,0 days 00:59:02.863000,2025-03-23 07:03:38.698,12,2.0,False,,False,False,99.268,
57,0 days 01:02:20.083000,NOR,4,0 days 00:01:37.713000,2.0,1.0,,,25.957,29.636,42.12,0 days 01:01:08.394000,0 days 01:01:38.030000,0 days 01:02:20.150000,280.0,273.0,260.0,314.0,True,MEDIUM,2.0,True,McLaren,0 days 01:00:42.370000,2025-03-23 07:05:18.205,1,2.0,False,,False,True,97.713,97.713
58,0 days 01:03:57.680000,NOR,4,0 days 00:01:37.597000,3.0,1.0,,,25.951,29.694,41.952,0 days 01:02:46.101000,0 days 01:03:15.795000,0 days 01:03:57.747000,277.0,272.0,259.0,313.0,True,MEDIUM,3.0,True,McLaren,0 days 01:02:20.083000,2025-03-23 07:06:55.918,12,2.0,False,,False,True,97.597,97.597
59,0 days 01:05:35.399000,NOR,4,0 days 00:01:37.719000,4.0,1.0,,,26.119,29.683,41.917,0 days 01:04:23.866000,0 days 01:04:53.549000,0 days 01:05:35.466000,274.0,269.0,260.0,315.0,False,MEDIUM,4.0,True,McLaren,0 days 01:03:57.680000,2025-03-23 07:08:33.515,1,2.0,False,,False,True,97.719,97.719
60,0 days 01:07:13.316000,NOR,4,0 days 00:01:37.917000,5.0,1.0,,,26.321,29.784,41.812,0 days 01:06:01.787000,0 days 01:06:31.571000,0 days 01:07:13.383000,275.0,271.0,266.0,316.0,False,MEDIUM,5.0,True,McLaren,0 days 01:05:35.399000,2025-03-23 07:10:11.234,1,2.0,False,,False,True,97.917,97.917
61,0 days 01:08:51.172000,NOR,4,0 days 00:01:37.856000,6.0,1.0,,,26.008,29.835,42.013,0 days 01:07:39.391000,0 days 01:08:09.226000,0 days 01:08:51.239000,,269.0,260.0,314.0,False,MEDIUM,6.0,True,McLaren,0 days 01:07:13.316000,2025-03-23 07:11:49.151,12,2.0,False,,False,True,97.856,97.856
62,0 days 01:10:29.346000,NOR,4,0 days 00:01:38.174000,7.0,1.0,,,26.334,29.878,41.962,0 days 01:09:17.573000,0 days 01:09:47.451000,0 days 01:10:29.413000,274.0,269.0,261.0,315.0,False,MEDIUM,7.0,True,McLaren,0 days 01:08:51.172000,2025-03-23 07:13:27.007,1,2.0,False,,False,True,98.174,98.174
63,0 days 01:12:07.633000,NOR,4,0 days 00:01:38.287000,8.0,1.0,,,26.365,29.831,42.091,0 days 01:10:55.778000,0 days 01:11:25.609000,0 days 01:12:07.700000,273.0,269.0,260.0,317.0,False,MEDIUM,8.0,True,McLaren,0 days 01:10:29.346000,2025-03-23 07:15:05.181,1,2.0,False,,False,True,98.287,98.287
64,0 days 01:13:46.147000,NOR,4,0 days 00:01:38.514000,9.0,1.0,,,26.427,29.947,42.14,0 days 01:12:34.127000,0 days 01:13:04.074000,0 days 01:13:46.214000,,266.0,260.0,315.0,False,MEDIUM,9.0,True,McLaren,0 days 01:12:07.633000,2025-03-23 07:16:43.468,1,2.0,False,,False,True,98.514,98.514
