,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes
76,0 days 01:33:55.585000,NOR,4,0 days 00:01:32.717000,24.0,2.0,,,32.773,41.938,18.006,0 days 01:32:55.686000,0 days 01:33:37.624000,0 days 01:33:55.630000,280.0,304.0,268.0,303.0,True,HARD,3.0,True,McLaren,0 days 01:32:22.868000,2025-04-06 05:40:03.298,1,5.0,False,,False,True,92.717,92.71700000000001
77,0 days 01:35:27.823000,NOR,4,0 days 00:01:32.238000,25.0,2.0,,,32.511,41.782,17.945,0 days 01:34:28.141000,0 days 01:35:09.923000,0 days 01:35:27.868000,,301.0,266.0,301.0,True,HARD,4.0,True,McLaren,0 days 01:33:55.585000,2025-04-06 05:41:36.015,1,5.0,False,,False,True,92.238,92.238
78,0 days 01:37:00.390000,NOR,4,0 days 00:01:32.567000,26.0,2.0,,,32.632,42.004,17.931,0 days 01:36:00.500000,0 days 01:36:42.504000,0 days 01:37:00.435000,281.0,300.0,266.0,301.0,False,HARD,5.0,True,McLaren,0 days 01:35:27.823000,2025-04-06 05:43:08.253,1,4.0,False,,False,True,92.567,92.567
79,0 days 01:38:32.693000,NOR,4,0 days 00:01:32.303000,27.0,2.0,,,32.505,41.844,17.954,0 days 01:37:32.940000,0 days 01:38:14.784000,0 days 01:38:32.738000,,301.0,267.0,302.0,False,HARD,6.0,True,McLaren,0 days 01:37:00.390000,2025-04-06 05:44:40.820,1,4.0,False,,False,True,92.303,92.303
80,0 days 01:40:04.777000,NOR,4,0 days 00:01:32.084000,28.0,2.0,,,32.409,41.727,17.948,0 days 01:39:05.147000,0 days 01:39:46.874000,0 days 01:40:04.822000,282.0,302.0,268.0,300.0,True,HARD,7.0,True,McLaren,0 days 01:38:32.693000,2025-04-06 05:46:13.123,1,4.0,False,,False,True,92.084,92.084
81,0 days 01:41:36.953000,NOR,4,0 days 00:01:32.176000,29.0,2.0,,,32.303,41.922,17.951,0 days 01:40:37.125000,0 days 01:41:19.047000,0 days 01:41:36.998000,,301.0,267.0,300.0,False,HARD,8.0,True,McLaren,0 days 01:40:04.777000,2025-04-06 05:47:45.207,1,4.0,False,,False,True,92.176,92.17599999999999
82,0 days 01:43:09.059000,NOR,4,0 days 00:01:32.106000,30.0,2.0,,,32.193,41.861,18.052,0 days 01:42:09.191000,0 days 01:42:51.052000,0 days 01:43:09.104000,,301.0,268.0,302.0,False,HARD,9.0,True,McLaren,0 days 01:41:36.953000,2025-04-06 05:49:17.383,1,3.0,False,,False,True,92.106,92.106
83,0 days 01:44:40.819000,NOR,4,0 days 00:01:31.760000,31.0,2.0,,,32.015,41.78,17.965,0 days 01:43:41.119000,0 days 01:44:22.899000,0 days 01:44:40.864000,284.0,301.0,266.0,302.0,True,HARD,10.0,True,McLaren,0 days 01:43:09.059000,2025-04-06 05:50:49.489,1,3.0,False,,False,True,91.76,91.76
84,0 days 01:46:12.730000,NOR,4,0 days 00:01:31.911000,32.0,2.0,,,32.079,41.898,17.934,0 days 01:45:12.943000,0 days 01:45:54.841000,0 days 01:46:12.775000,285.0,301.0,267.0,302.0,False,HARD,11.0,True,McLaren,0 days 01:44:40.819000,2025-04-06 05:52:21.249,1,2.0,False,,False,True,91.911,91.911
85,0 days 01:47:44.636000,NOR,4,0 days 00:01:31.906000,33.0,2.0,,,32.085,41.805,18.016,0 days 01:46:44.860000,0 days 01:47:26.665000,0 days 01:47:44.681000,,301.0,266.0,301.0,False,HARD,12.0,True,McLaren,0 days 01:46:12.730000,2025-04-06 05:53:53.160,1,2.0,False,,False,True,91.906,91.906
86,0 days 01:49:16.537000,NOR,4,0 days 00:01:31.901000,34.0,2.0,,,32.047,41.96,17.894,0 days 01:48:16.728000,0 days 01:48:58.688000,0 days 01:49:16.582000,283.0,301.0,266.0,300.0,False,HARD,13.0,True,McLaren,0 days 01:47:44.636000,2025-04-06 05:55:25.066,1,2.0,False,,False,True,91.901,91.90100000000001
87,0 days 01:50:48.513000,NOR,4,0 days 00:01:31.976000,35.0,2.0,,,32.056,41.994,17.926,0 days 01:49:48.638000,0 days 01:50:30.632000,0 days 01:50:48.558000,284.0,301.0,268.0,299.0,False,HARD,14.0,True,McLaren,0 days 01:49:16.537000,2025-04-06 05:56:56.967,1,2.0,False,,False,True,91.976,91.976
88,0 days 01:52:20.140000,NOR,4,0 days 00:01:31.627000,36.0,2.0,,,31.933,41.85,17.844,0 days 01:51:20.491000,0 days 01:52:02.341000,0 days 01:52:20.185000,282.0,302.0,267.0,301.0,True,HARD,15.0,True,McLaren,0 days 01:50:48.513000,2025-04-06 05:58:28.943,1,2.0,False,,False,True,91.627,91.62700000000001
89,0 days 01:53:51.876000,NOR,4,0 days 00:01:31.736000,37.0,2.0,,,31.926,41.892,17.918,0 days 01:52:52.111000,0 days 01:53:34.003000,0 days 01:53:51.921000,284.0,302.0,268.0,301.0,False,HARD,16.0,True,McLaren,0 days 01:52:20.140000,2025-04-06 06:00:00.570,1,2.0,False,,False,True,91.736,91.73599999999999
90,0 days 01:55:23.534000,NOR,4,0 days 00:01:31.658000,38.0,2.0,,,31.82,41.951,17.887,0 days 01:54:23.741000,0 days 01:55:05.692000,0 days 01:55:23.579000,286.0,302.0,267.0,301.0,False,HARD,17.0,True,McLaren,0 days 01:53:51.876000,2025-04-06 06:01:32.306,1,2.0,False,,False,True,91.658,91.658
91,0 days 01:56:55.497000,NOR,4,0 days 00:01:31.963000,39.0,2.0,,,31.827,42.13,18.006,0 days 01:55:55.406000,0 days 01:56:37.536000,0 days 01:56:55.542000,283.0,301.0,268.0,302.0,False,HARD,18.0,True,McLaren,0 days 01:55:23.534000,2025-04-06 06:03:03.964,1,2.0,False,,False,True,91.963,91.96300000000001
92,0 days 01:58:27.083000,NOR,4,0 days 00:01:31.586000,40.0,2.0,,,31.881,41.83,17.875,0 days 01:57:27.423000,0 days 01:58:09.253000,0 days 01:58:27.128000,284.0,302.0,269.0,303.0,True,HARD,19.0,True,McLaren,0 days 01:56:55.497000,2025-04-06 06:04:35.927,1,2.0,False,,False,True,91.586,91.586
93,0 days 01:59:58.604000,NOR,4,0 days 00:01:31.521000,41.0,2.0,,,31.724,41.866,17.931,0 days 01:58:58.852000,0 days 01:59:40.718000,0 days 01:59:58.649000,,302.0,268.0,302.0,True,HARD,20.0,True,McLaren,0 days 01:58:27.083000,2025-04-06 06:06:07.513,1,2.0,False,,False,True,91.521,91.521
94,0 days 02:01:30.060000,NOR,4,0 days 00:01:31.456000,42.0,2.0,,,31.76,41.86,17.836,0 days 02:00:30.409000,0 days 02:01:12.269000,0 days 02:01:30.105000,285.0,302.0,269.0,302.0,True,HARD,21.0,True,McLaren,0 days 01:59:58.604000,2025-04-06 06:07:39.034,1,2.0,False,,False,True,91.456,91.456
95,0 days 02:03:01.633000,NOR,4,0 days 00:01:31.573000,43.0,2.0,,,31.711,41.935,17.927,0 days 02:02:01.816000,0 days 02:02:43.751000,0 days 02:03:01.678000,284.0,301.0,269.0,303.0,False,HARD,22.0,True,McLaren,0 days 02:01:30.060000,2025-04-06 06:09:10.490,1,2.0,False,,False,True,91.573,91.57300000000001
96,0 days 02:04:33.041000,NOR,4,0 days 00:01:31.408000,44.0,2.0,,,31.677,41.782,17.949,0 days 02:03:33.355000,0 days 02:04:15.137000,0 days 02:04:33.086000,288.0,304.0,269.0,304.0,True,HARD,23.0,True,McLaren,0 days 02:03:01.633000,2025-04-06 06:10:42.063,1,2.0,False,,False,True,91.408,91.408
97,0 days 02:06:04.565000,NOR,4,0 days 00:01:31.524000,45.0,2.0,,,31.692,41.883,17.949,0 days 02:05:04.778000,0 days 02:05:46.661000,0 days 02:06:04.610000,285.0,304.0,269.0,301.0,False,HARD,24.0,True,McLaren,0 days 02:04:33.041000,2025-04-06 06:12:13.471,1,2.0,False,,False,True,91.524,91.524
98,0 days 02:07:35.948000,NOR,4,0 days 00:01:31.383000,46.0,2.0,,,31.607,41.908,17.868,0 days 02:06:36.217000,0 days 02:07:18.125000,0 days 02:07:35.993000,,303.0,269.0,302.0,True,HARD,25.0,True,McLaren,0 days 02:06:04.565000,2025-04-06 06:13:44.995,1,2.0,False,,False,True,91.383,91.383
99,0 days 02:09:07.312000,NOR,4,0 days 00:01:31.364000,47.0,2.0,,,31.628,41.848,17.888,0 days 02:08:07.621000,0 days 02:08:49.469000,0 days 02:09:07.357000,286.0,302.0,269.0,303.0,True,HARD,26.0,True,McLaren,0 days 02:07:35.948000,2025-04-06 06:15:16.378,1,2.0,False,,False,True,91.364,91.364
100,0 days 02:10:38.714000,NOR,4,0 days 00:01:31.402000,48.0,2.0,,,31.493,41.969,17.94,0 days 02:09:38.850000,0 days 02:10:20.819000,0 days 02:10:38.759000,284.0,304.0,270.0,304.0,False,HARD,27.0,True,McLaren,0 days 02:09:07.312000,2025-04-06 06:16:47.742,1,2.0,False,,False,True,91.402,91.402
101,0 days 02:12:10.175000,NOR,4,0 days 00:01:31.461000,49.0,2.0,,,31.548,41.97,17.943,0 days 02:11:10.307000,0 days 02:11:52.277000,0 days 02:12:10.220000,285.0,304.0,270.0,303.0,False,HARD,28.0,True,McLaren,0 days 02:10:38.714000,2025-04-06 06:18:19.144,1,2.0,False,,False,True,91.461,91.461
102,0 days 02:13:41.328000,NOR,4,0 days 00:01:31.153000,50.0,2.0,,,31.46,41.784,17.909,0 days 02:12:41.680000,0 days 02:13:23.464000,0 days 02:13:41.373000,,303.0,271.0,302.0,True,HARD,29.0,True,McLaren,0 days 02:12:10.175000,2025-04-06 06:19:50.605,1,2.0,False,,False,True,91.153,91.15299999999999
103,0 days 02:15:12.444000,NOR,4,0 days 00:01:31.116000,51.0,2.0,,,31.464,41.728,17.924,0 days 02:14:12.837000,0 days 02:14:54.565000,0 days 02:15:12.489000,287.0,304.0,271.0,302.0,True,HARD,30.0,True,McLaren,0 days 02:13:41.328000,2025-04-06 06:21:21.758,1,2.0,False,,False,True,91.116,91.11600000000001
104,0 days 02:16:43.890000,NOR,4,0 days 00:01:31.446000,52.0,2.0,,,31.35,42.06,18.036,0 days 02:15:43.839000,0 days 02:16:25.899000,0 days 02:16:43.935000,285.0,303.0,270.0,303.0,False,HARD,31.0,True,McLaren,0 days 02:15:12.444000,2025-04-06 06:22:52.874,1,2.0,False,,False,True,91.446,91.446
105,0 days 02:18:15.313000,NOR,4,0 days 00:01:31.423000,53.0,2.0,,,31.235,41.76,18.428,0 days 02:17:15.170000,0 days 02:17:56.930000,0 days 02:18:15.358000,287.0,306.0,260.0,304.0,False,HARD,32.0,True,McLaren,0 days 02:16:43.890000,2025-04-06 06:24:24.320,1,2.0,True,TRACK LIMITS AT TURN 17 LAP 53 ,False,True,91.423,91.423
106,0 days 00:57:43.389000,PIA,81,0 days 00:01:36.482000,1.0,1.0,,,,42.151,18.336,,0 days 00:57:25.251000,0 days 00:57:43.501000,281.0,300.0,263.0,283.0,False,MEDIUM,1.0,True,McLaren,0 days 00:56:06.651000,2025-04-06 05:03:47.081,1,3.0,False,,False,False,96.482,
107,0 days 00:59:17.473000,PIA,81,0 days 00:01:34.084000,2.0,1.0,,,33.936,41.858,18.29,0 days 00:58:17.364000,0 days 00:58:59.222000,0 days 00:59:17.512000,283.0,300.0,266.0,289.0,True,MEDIUM,2.0,True,McLaren,0 days 00:57:43.389000,2025-04-06 05:05:23.819,1,3.0,False,,False,True,94.084,94.084
108,0 days 01:00:51.515000,PIA,81,0 days 00:01:34.042000,3.0,1.0,,,33.517,42.133,18.392,0 days 00:59:51.029000,0 days 01:00:33.162000,0 days 01:00:51.554000,282.0,300.0,266.0,288.0,True,MEDIUM,3.0,True,McLaren,0 days 00:59:17.473000,2025-04-06 05:06:57.903,1,3.0,False,,False,True,94.042,94.042
109,0 days 01:02:25.214000,PIA,81,0 days 00:01:33.699000,4.0,1.0,,,33.268,42.124,18.307,0 days 01:01:24.822000,0 days 01:02:06.946000,0 days 01:02:25.253000,283.0,301.0,269.0,291.0,True,MEDIUM,4.0,True,McLaren,0 days 01:00:51.515000,2025-04-06 05:08:31.945,1,3.0,False,,False,True,93.699,93.699
110,0 days 01:03:59.181000,PIA,81,0 days 00:01:33.967000,5.0,1.0,,,33.372,42.313,18.282,0 days 01:02:58.625000,0 days 01:03:40.938000,0 days 01:03:59.220000,281.0,300.0,268.0,291.0,False,MEDIUM,5.0,True,McLaren,0 days 01:02:25.214000,2025-04-06 05:10:05.644,1,3.0,False,,False,True,93.967,93.967
111,0 days 01:05:33.012000,PIA,81,0 days 00:01:33.831000,6.0,1.0,,,33.423,42.2,18.208,0 days 01:04:32.643000,0 days 01:05:14.843000,0 days 01:05:33.051000,278.0,301.0,268.0,294.0,False,MEDIUM,6.0,True,McLaren,0 days 01:03:59.181000,2025-04-06 05:11:39.611,1,3.0,False,,False,True,93.831,93.831
112,0 days 01:07:06.861000,PIA,81,0 days 00:01:33.849000,7.0,1.0,,,33.261,42.321,18.267,0 days 01:06:06.312000,0 days 01:06:48.633000,0 days 01:07:06.900000,283.0,301.0,268.0,294.0,False,MEDIUM,7.0,True,McLaren,0 days 01:05:33.012000,2025-04-06 05:13:13.442,1,3.0,False,,False,True,93.849,93.84899999999999
113,0 days 01:08:40.633000,PIA,81,0 days 00:01:33.772000,8.0,1.0,,,33.108,42.368,18.296,0 days 01:07:40.008000,0 days 01:08:22.376000,0 days 01:08:40.672000,284.0,300.0,268.0,292.0,False,MEDIUM,8.0,True,McLaren,0 days 01:07:06.861000,2025-04-06 05:14:47.291,1,3.0,False,,False,True,93.772,93.77199999999999
114,0 days 01:10:14.223000,PIA,81,0 days 00:01:33.590000,9.0,1.0,,,32.892,42.469,18.229,0 days 01:09:13.564000,0 days 01:09:56.033000,0 days 01:10:14.262000,282.0,300.0,264.0,294.0,True,MEDIUM,9.0,True,McLaren,0 days 01:08:40.633000,2025-04-06 05:16:21.063,1,3.0,False,,False,True,93.59,93.59
115,0 days 01:11:48.398000,PIA,81,0 days 00:01:34.175000,10.0,1.0,,,33.557,42.358,18.26,0 days 01:10:47.819000,0 days 01:11:30.177000,0 days 01:11:48.437000,278.0,300.0,264.0,293.0,False,MEDIUM,10.0,True,McLaren,0 days 01:10:14.223000,2025-04-06 05:17:54.653,1,3.0,False,,False,True,94.175,94.175
116,0 days 01:13:21.877000,PIA,81,0 days 00:01:33.479000,11.0,1.0,,,32.995,42.273,18.211,0 days 01:12:21.432000,0 days 01:13:03.705000,0 days 01:13:21.916000,280.0,300.0,265.0,298.0,True,MEDIUM,11.0,True,McLaren,0 days 01:11:48.398000,2025-04-06 05:19:28.828,1,3.0,False,,False,True,93.479,93.479
117,0 days 01:14:55.211000,PIA,81,0 days 00:01:33.334000,12.0,1.0,,,32.725,42.416,18.193,0 days 01:13:54.641000,0 days 01:14:37.057000,0 days 01:14:55.250000,,300.0,265.0,300.0,True,MEDIUM,12.0,True,McLaren,0 days 01:13:21.877000,2025-04-06 05:21:02.307,1,3.0,False,,False,True,93.334,93.33399999999999
118,0 days 01:16:28.464000,PIA,81,0 days 00:01:33.253000,13.0,1.0,,,32.732,42.36,18.161,0 days 01:15:27.982000,0 days 01:16:10.342000,0 days 01:16:28.503000,283.0,301.0,265.0,301.0,True,MEDIUM,13.0,True,McLaren,0 days 01:14:55.211000,2025-04-06 05:22:35.641,1,3.0,False,,False,True,93.253,93.253
119,0 days 01:18:02.024000,PIA,81,0 days 00:01:33.560000,14.0,1.0,,,32.817,42.554,18.189,0 days 01:17:01.320000,0 days 01:17:43.874000,0 days 01:18:02.063000,,300.0,265.0,301.0,False,MEDIUM,14.0,True,McLaren,0 days 01:16:28.464000,2025-04-06 05:24:08.894,1,3.0,False,,False,True,93.56,93.56
120,0 days 01:19:35.385000,PIA,81,0 days 00:01:33.361000,15.0,1.0,,,32.823,42.364,18.174,0 days 01:18:34.886000,0 days 01:19:17.250000,0 days 01:19:35.424000,284.0,301.0,265.0,300.0,False,MEDIUM,15.0,True,McLaren,0 days 01:18:02.024000,2025-04-06 05:25:42.454,1,3.0,False,,False,True,93.361,93.36099999999999
121,0 days 01:21:08.957000,PIA,81,0 days 00:01:33.572000,16.0,1.0,,,32.869,42.503,18.2,0 days 01:20:08.293000,0 days 01:20:50.796000,0 days 01:21:08.996000,281.0,301.0,264.0,300.0,False,MEDIUM,16.0,True,McLaren,0 days 01:19:35.385000,2025-04-06 05:27:15.815,1,3.0,False,,False,True,93.572,93.572
122,0 days 01:22:42.624000,PIA,81,0 days 00:01:33.667000,17.0,1.0,,,32.895,42.574,18.198,0 days 01:21:41.891000,0 days 01:22:24.465000,0 days 01:22:42.663000,280.0,301.0,264.0,301.0,False,MEDIUM,17.0,True,McLaren,0 days 01:21:08.957000,2025-04-06 05:28:49.387,1,3.0,False,,False,True,93.667,93.667
123,0 days 01:24:16.284000,PIA,81,0 days 00:01:33.660000,18.0,1.0,,,32.913,42.528,18.219,0 days 01:23:15.576000,0 days 01:23:58.104000,0 days 01:24:16.323000,283.0,300.0,265.0,300.0,False,MEDIUM,18.0,True,McLaren,0 days 01:22:42.624000,2025-04-06 05:30:23.054,1,3.0,False,,False,True,93.66,93.66
124,0 days 01:25:49.719000,PIA,81,0 days 00:01:33.435000,19.0,1.0,,,32.824,42.465,18.146,0 days 01:24:49.147000,0 days 01:25:31.612000,0 days 01:25:49.758000,281.0,299.0,265.0,299.0,False,MEDIUM,19.0,True,McLaren,0 days 01:24:16.284000,2025-04-06 05:31:56.714,1,3.0,False,,False,True,93.435,93.435
125,0 days 01:27:25.078000,PIA,81,0 days 00:01:35.359000,20.0,1.0,,0 days 01:27:23.879000,32.616,42.366,20.377,0 days 01:26:22.374000,0 days 01:27:04.740000,0 days 01:27:25.117000,282.0,300.0,,299.0,False,MEDIUM,20.0,True,McLaren,0 days 01:25:49.719000,2025-04-06 05:33:30.149,1,3.0,False,,False,False,95.359,95.359
126,0 days 01:29:18.113000,PIA,81,0 days 00:01:53.035000,21.0,2.0,0 days 01:27:46.796000,,53.115,41.802,18.118,0 days 01:28:18.232000,0 days 01:29:00.034000,0 days 01:29:18.152000,281.0,301.0,265.0,295.0,False,HARD,1.0,True,McLaren,0 days 01:27:25.078000,2025-04-06 05:35:05.508,1,9.0,False,,False,False,113.035,113.035
127,0 days 01:30:51.957000,PIA,81,0 days 00:01:33.844000,22.0,2.0,,,33.356,42.232,18.256,0 days 01:29:51.508000,0 days 01:30:33.740000,0 days 01:30:51.996000,283.0,301.0,266.0,290.0,False,HARD,2.0,True,McLaren,0 days 01:29:18.113000,2025-04-06 05:36:58.543,1,7.0,False,,False,True,93.844,93.844
128,0 days 01:32:24.974000,PIA,81,0 days 00:01:33.017000,23.0,2.0,,,32.826,42.102,18.089,0 days 01:31:24.822000,0 days 01:32:06.924000,0 days 01:32:25.013000,278.0,302.0,267.0,298.0,True,HARD,3.0,True,McLaren,0 days 01:30:51.957000,2025-04-06 05:38:32.387,1,7.0,False,,False,True,93.017,93.017
129,0 days 01:33:57.360000,PIA,81,0 days 00:01:32.386000,24.0,2.0,,,32.447,41.936,18.003,0 days 01:32:57.460000,0 days 01:33:39.396000,0 days 01:33:57.399000,281.0,302.0,267.0,301.0,True,HARD,4.0,True,McLaren,0 days 01:32:24.974000,2025-04-06 05:40:05.404,1,6.0,False,,False,True,92.386,92.38600000000001
130,0 days 01:35:29.759000,PIA,81,0 days 00:01:32.399000,25.0,2.0,,,32.376,41.853,18.17,0 days 01:34:29.775000,0 days 01:35:11.628000,0 days 01:35:29.798000,285.0,301.0,267.0,297.0,False,HARD,5.0,True,McLaren,0 days 01:33:57.360000,2025-04-06 05:41:37.790,1,6.0,False,,False,True,92.399,92.399
131,0 days 01:37:02.199000,PIA,81,0 days 00:01:32.440000,26.0,2.0,,,32.383,41.881,18.176,0 days 01:36:02.181000,0 days 01:36:44.062000,0 days 01:37:02.238000,283.0,302.0,267.0,294.0,False,HARD,6.0,True,McLaren,0 days 01:35:29.759000,2025-04-06 05:43:10.189,1,5.0,False,,False,True,92.44,92.44000000000001
132,0 days 01:38:34.634000,PIA,81,0 days 00:01:32.435000,27.0,2.0,,,32.342,41.983,18.11,0 days 01:37:34.580000,0 days 01:38:16.563000,0 days 01:38:34.673000,,302.0,267.0,299.0,False,HARD,7.0,True,McLaren,0 days 01:37:02.199000,2025-04-06 05:44:42.629,1,5.0,False,,False,True,92.435,92.43499999999999
133,0 days 01:40:06.776000,PIA,81,0 days 00:01:32.142000,28.0,2.0,,,32.346,41.765,18.031,0 days 01:39:07.019000,0 days 01:39:48.784000,0 days 01:40:06.815000,282.0,301.0,267.0,296.0,True,HARD,8.0,True,McLaren,0 days 01:38:34.634000,2025-04-06 05:46:15.064,1,5.0,False,,False,True,92.142,92.142
134,0 days 01:41:38.957000,PIA,81,0 days 00:01:32.181000,29.0,2.0,,,32.362,41.856,17.963,0 days 01:40:39.177000,0 days 01:41:21.033000,0 days 01:41:38.996000,284.0,302.0,268.0,300.0,False,HARD,9.0,True,McLaren,0 days 01:40:06.776000,2025-04-06 05:47:47.206,1,5.0,False,,False,True,92.181,92.18100000000001
135,0 days 01:43:11.004000,PIA,81,0 days 00:01:32.047000,30.0,2.0,,,32.344,41.794,17.909,0 days 01:42:11.340000,0 days 01:42:53.134000,0 days 01:43:11.043000,,301.0,268.0,300.0,True,HARD,10.0,True,McLaren,0 days 01:41:38.957000,2025-04-06 05:49:19.387,1,5.0,False,,False,True,92.047,92.047
136,0 days 01:44:43.005000,PIA,81,0 days 00:01:32.001000,31.0,2.0,,,32.231,41.816,17.954,0 days 01:43:43.274000,0 days 01:44:25.090000,0 days 01:44:43.044000,285.0,301.0,267.0,301.0,True,HARD,11.0,True,McLaren,0 days 01:43:11.004000,2025-04-06 05:50:51.434,1,4.0,False,,False,True,92.001,92.001
137,0 days 01:46:14.833000,PIA,81,0 days 00:01:31.828000,32.0,2.0,,,32.131,41.787,17.91,0 days 01:45:15.175000,0 days 01:45:56.962000,0 days 01:46:14.872000,287.0,301.0,268.0,302.0,True,HARD,12.0,True,McLaren,0 days 01:44:43.005000,2025-04-06 05:52:23.435,1,3.0,False,,False,True,91.828,91.828
138,0 days 01:47:46.265000,PIA,81,0 days 00:01:31.432000,33.0,2.0,,,31.987,41.515,17.93,0 days 01:46:46.859000,0 days 01:47:28.374000,0 days 01:47:46.304000,285.0,301.0,268.0,301.0,True,HARD,13.0,True,McLaren,0 days 01:46:14.833000,2025-04-06 05:53:55.263,1,3.0,False,,False,True,91.432,91.43199999999999
139,0 days 01:49:17.946000,PIA,81,0 days 00:01:31.681000,34.0,2.0,,,32.021,41.658,18.002,0 days 01:48:18.325000,0 days 01:48:59.983000,0 days 01:49:17.985000,,303.0,268.0,301.0,False,HARD,14.0,True,McLaren,0 days 01:47:46.265000,2025-04-06 05:55:26.695,1,3.0,False,,False,True,91.681,91.681
140,0 days 01:50:49.800000,PIA,81,0 days 00:01:31.854000,35.0,2.0,,,31.963,41.83,18.061,0 days 01:49:49.948000,0 days 01:50:31.778000,0 days 01:50:49.839000,283.0,303.0,269.0,301.0,False,HARD,15.0,True,McLaren,0 days 01:49:17.946000,2025-04-06 05:56:58.376,1,3.0,False,,False,True,91.854,91.85400000000001
141,0 days 01:52:21.415000,PIA,81,0 days 00:01:31.615000,36.0,2.0,,,31.962,41.769,17.884,0 days 01:51:21.801000,0 days 01:52:03.570000,0 days 01:52:21.454000,285.0,303.0,269.0,302.0,False,HARD,16.0,True,McLaren,0 days 01:50:49.800000,2025-04-06 05:58:30.230,1,3.0,False,,False,True,91.615,91.615
142,0 days 01:53:53.031000,PIA,81,0 days 00:01:31.616000,37.0,2.0,,,31.852,41.788,17.976,0 days 01:52:53.306000,0 days 01:53:35.094000,0 days 01:53:53.070000,286.0,303.0,269.0,303.0,False,HARD,17.0,True,McLaren,0 days 01:52:21.415000,2025-04-06 06:00:01.845,1,3.0,False,,False,True,91.616,91.616
143,0 days 01:55:24.793000,PIA,81,0 days 00:01:31.762000,38.0,2.0,,,31.858,41.899,18.005,0 days 01:54:24.928000,0 days 01:55:06.827000,0 days 01:55:24.832000,,302.0,269.0,302.0,False,HARD,18.0,True,McLaren,0 days 01:53:53.031000,2025-04-06 06:01:33.461,1,3.0,False,,False,True,91.762,91.762
144,0 days 01:56:56.424000,PIA,81,0 days 00:01:31.631000,39.0,2.0,,,31.856,41.814,17.961,0 days 01:55:56.688000,0 days 01:56:38.502000,0 days 01:56:56.463000,,302.0,273.0,304.0,False,HARD,19.0,True,McLaren,0 days 01:55:24.793000,2025-04-06 06:03:05.223,1,3.0,False,,False,True,91.631,91.631
145,0 days 01:58:27.899000,PIA,81,0 days 00:01:31.475000,40.0,2.0,,,31.754,41.767,17.954,0 days 01:57:28.217000,0 days 01:58:09.984000,0 days 01:58:27.938000,,304.0,273.0,306.0,False,HARD,20.0,True,McLaren,0 days 01:56:56.424000,2025-04-06 06:04:36.854,1,3.0,False,,False,True,91.475,91.475
146,0 days 01:59:59.464000,PIA,81,0 days 00:01:31.565000,41.0,2.0,,,31.799,41.804,17.962,0 days 01:58:59.737000,0 days 01:59:41.541000,0 days 01:59:59.503000,287.0,304.0,273.0,304.0,False,HARD,21.0,True,McLaren,0 days 01:58:27.899000,2025-04-06 06:06:08.329,1,3.0,False,,False,True,91.565,91.56500000000001
147,0 days 02:01:30.794000,PIA,81,0 days 00:01:31.330000,42.0,2.0,,,31.663,41.733,17.934,0 days 02:00:31.166000,0 days 02:01:12.899000,0 days 02:01:30.833000,286.0,305.0,274.0,305.0,True,HARD,22.0,True,McLaren,0 days 01:59:59.464000,2025-04-06 06:07:39.894,1,3.0,False,,False,True,91.33,91.33
148,0 days 02:03:02.214000,PIA,81,0 days 00:01:31.420000,43.0,2.0,,,31.629,41.763,18.028,0 days 02:02:02.462000,0 days 02:02:44.225000,0 days 02:03:02.253000,288.0,308.0,276.0,307.0,False,HARD,23.0,True,McLaren,0 days 02:01:30.794000,2025-04-06 06:09:11.224,1,3.0,False,,False,True,91.42,91.41999999999999
149,0 days 02:04:34.089000,PIA,81,0 days 00:01:31.875000,44.0,2.0,,,31.859,42.073,17.943,0 days 02:03:34.112000,0 days 02:04:16.185000,0 days 02:04:34.128000,286.0,303.0,271.0,297.0,False,HARD,24.0,True,McLaren,0 days 02:03:02.214000,2025-04-06 06:10:42.644,1,3.0,False,,False,True,91.875,91.875
